1678301208.000000, 1678301208.000000, 1678301208.000000
32.000000, 32.000000, 32.000000
-35,-6,-49
-32,-7,-52
-31,-8,-56
-30,-8,-55
-23,-9,-56
-22,-9,-59
-24,-11,-60
-19,-12,-57
-22,-15,-69
-17,-17,-63
-17,-14,-66
-19,-9,-61
-19,-9,-60
-17,-11,-61
-16,-13,-60
-19,-12,-59
-17,-12,-60
-17,-12,-60
-21,-13,-59
-21,-11,-62
-20,-10,-61
-19,-10,-60
-17,-10,-61
-18,-11,-60
-19,-12,-60
-20,-12,-59
-18,-12,-59
-18,-13,-59
-17,-13,-58
-18,-14,-59
-18,-13,-59
-18,-12,-60
-19,-12,-60
-18,-12,-61
-18,-12,-60
-18,-13,-60
-18,-13,-59
-17,-13,-59
-17,-14,-59
-17,-14,-59
-17,-13,-59
-17,-14,-59
-17,-14,-59
-17,-13,-59
-18,-13,-60
-18,-12,-60
-18,-13,-59
-18,-11,-60
-17,-12,-60
-19,-12,-60
-20,-12,-61
-18,-11,-61
-18,-11,-61
-17,-11,-61
-17,-13,-60
-17,-12,-60
-16,-12,-60
-17,-13,-60
-17,-14,-59
-15,-14,-60
-14,-14,-60
-15,-14,-59
-15,-14,-60
-16,-14,-61
-16,-13,-61
-17,-14,-62
-19,-12,-60
-14,-12,-62
-14,-13,-62
-15,-14,-58
-14,-15,-59
-15,-15,-59
-14,-15,-59
-13,-14,-59
-15,-14,-60
-17,-14,-61
-17,-13,-60
-17,-13,-61
-17,-13,-60
-16,-14,-60
-17,-17,-61
-17,-14,-56
-15,-13,-59
-12,-12,-62
-12,-12,-61
-14,-15,-59
-14,-15,-60
-15,-14,-59
-16,-14,-60
-15,-14,-60
-15,-14,-61
-16,-15,-61
-16,-14,-60
-17,-14,-60
-16,-13,-59
-16,-13,-60
-17,-13,-62
-18,-12,-60
-16,-13,-60
-16,-13,-61
-16,-13,-60
-16,-13,-60
-15,-13,-60
-16,-13,-60
-16,-13,-60
-17,-12,-60
-16,-12,-60
-17,-12,-61
-17,-12,-61
-17,-12,-61
-16,-11,-61
-16,-12,-61
-17,-12,-61
-18,-11,-60
-18,-11,-64
-17,-11,-64
-15,-12,-60
-15,-13,-59
-14,-14,-59
-13,-14,-58
-13,-14,-58
-13,-14,-59
-14,-14,-59
-18,-13,-57
-15,-13,-62
-14,-12,-64
-15,-11,-62
-15,-18,-61
-17,-10,-64
-15,-9,-61
-16,-12,-58
-15,-13,-59
-13,-14,-58
-13,-14,-58
-16,-15,-60
-15,-14,-60
-17,-13,-60
-16,-13,-60
-16,-13,-60
-17,-13,-61
-19,-13,-61
-19,-11,-63
-17,-11,-61
-17,-12,-60
-16,-13,-60
-17,-13,-59
-16,-14,-59
-17,-14,-59
-16,-14,-59
-16,-14,-59
-17,-14,-60
-17,-14,-59
-20,-15,-60
-19,-16,-60
-16,-15,-57
-15,-12,-58
-16,-12,-60
-19,-12,-61
-19,-11,-61
-19,-12,-61
-18,-12,-60
-18,-13,-60
-18,-13,-60
-18,-13,-59
-18,-14,-59
-18,-14,-59
-17,-14,-58
-17,-14,-59
-18,-13,-60
-18,-13,-60
-19,-13,-60
-19,-13,-61
-18,-14,-60
-18,-14,-60
-18,-14,-59
-17,-13,-60
-18,-13,-61
-19,-13,-58
-20,-13,-58
-18,-12,-61
-18,-12,-62
-18,-12,-60
-17,-12,-60
-17,-12,-60
-18,-13,-60
-18,-13,-60
-18,-12,-60
-18,-13,-60
-18,-13,-59
-19,-12,-60
-18,-12,-60
-17,-13,-60
-18,-12,-60
-18,-12,-60
-18,-12,-60
-18,-11,-60
-19,-11,-60
-20,-11,-62
-20,-11,-62
-20,-12,-61
-17,-12,-60
-11,-12,-59
-17,-13,-58
-16,-13,-59
-18,-13,-58
-17,-13,-59
-18,-12,-60
-17,-12,-60
-18,-12,-61
-19,-12,-61
-18,-12,-59
-19,-13,-60
-18,-13,-59
-18,-13,-60
-20,-12,-60
-20,-12,-61
-19,-12,-61
-20,-12,-60
-19,-12,-60
-18,-12,-59
-19,-12,-59
-19,-13,-59
-18,-12,-59
