1	2.66153846153846	4.32307692307692	5.98461538461539	7.64615384615385	9.30769230769231	10.9692307692308	12.6307692307692	14.2923076923077	15.9538461538462	17.6153846153846	19.2769230769231	20.9384615384615	22.6	24.2615384615385	25.9230769230769	27.5846153846154	29.2461538461539	30.9076923076923	32.5692307692308	34.2307692307692	35.8923076923077	37.5538461538462	39.2153846153846	40.8769230769231	42.5384615384616	44.2	45.8615384615385	47.5230769230769	49.1846153846154	50.8461538461539	52.5076923076923	54.1692307692308	55.8307692307693	57.4923076923077	59.1538461538462	60.8153846153846	62.4769230769231	64.1384615384616	65.8	67.4615384615385	69.1230769230769	70.7846153846154	72.4461538461538	74.1076923076923	75.7692307692308	77.4307692307692	79.0923076923077	80.7538461538461	82.4153846153846	84.076923076923	85.7384615384615	87.3999999999999	89.0615384615384	90.7230769230769	92.3846153846153	94.0461538461538	95.7076923076922	97.3692307692307	99.0307692307691	100.692307692308	102.353846153846	104.015384615385	105.676923076923	107.338461538461	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109
107.338461538461	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	109	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5
109	109	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	80.5	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90
80.5	80.5	80.5	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75
90	90	90	90	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	85.75	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4
85.75	85.75	85.75	85.75	85.75	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.4	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5
81.4	81.4	81.4	81.4	81.4	81.4	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71
81.5	81.5	81.5	81.5	81.5	81.5	81.5	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88
81.71	81.71	81.71	81.71	81.71	81.71	81.71	81.71	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56
79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	79.88	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	78.56	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5	77.5
