1677015457.000000, IBI
14.921875,0.640625
15.578125,0.656250
16.296875,0.718750
16.984375,0.687500
17.671875,0.687500
18.375000,0.703125
19.078125,0.703125
19.796875,0.718750
20.531250,0.734375
21.250000,0.718750
21.953125,0.703125
22.656250,0.703125
23.343750,0.687500
24.062500,0.718750
44.734375,0.687500
45.406250,0.671875
46.125000,0.718750
46.859375,0.734375
47.640625,0.781250
48.453125,0.812500
49.093750,0.640625
49.796875,0.703125
50.453125,0.656250
51.125000,0.671875
51.781250,0.656250
52.453125,0.671875
53.140625,0.687500
53.906250,0.765625
54.609375,0.703125
55.343750,0.734375
56.062500,0.718750
68.812500,0.765625
101.015625,0.703125
101.718750,0.703125
102.421875,0.703125
103.125000,0.703125
103.843750,0.718750
104.562500,0.718750
105.234375,0.671875
105.921875,0.687500
106.625000,0.703125
107.328125,0.703125
107.921875,0.593750
112.093750,0.656250
112.765625,0.671875
122.171875,0.812500
127.375000,0.671875
128.046875,0.671875
128.703125,0.656250
129.390625,0.687500
130.093750,0.703125
130.781250,0.687500
131.453125,0.671875
132.125000,0.671875
132.812500,0.687500
133.515625,0.703125
134.187500,0.671875
138.390625,0.671875
143.843750,0.640625
144.515625,0.671875
145.171875,0.656250
145.828125,0.656250
146.500000,0.671875
147.187500,0.687500
147.875000,0.687500
148.578125,0.703125
149.265625,0.687500
149.984375,0.718750
150.687500,0.703125
151.375000,0.687500
152.062500,0.687500
152.750000,0.687500
165.125000,0.718750
165.843750,0.718750
166.562500,0.718750
167.281250,0.718750
168.015625,0.734375
168.765625,0.750000
169.515625,0.750000
170.296875,0.781250
170.968750,0.671875
171.687500,0.718750
172.390625,0.703125
173.125000,0.734375
181.781250,0.765625
193.046875,0.750000
198.046875,0.703125
198.781250,0.734375
199.500000,0.718750
200.203125,0.703125
200.906250,0.703125
201.609375,0.703125
202.328125,0.718750
203.078125,0.750000
203.812500,0.734375
204.562500,0.750000
205.296875,0.734375
205.984375,0.687500
206.718750,0.734375
207.421875,0.703125
208.015625,0.593750
208.812500,0.796875
209.500000,0.687500
210.203125,0.703125
210.906250,0.703125
211.609375,0.703125
212.296875,0.687500
213.000000,0.703125
213.703125,0.703125
214.406250,0.703125
215.156250,0.750000
215.843750,0.687500
216.546875,0.703125
217.265625,0.718750
217.984375,0.718750
218.687500,0.703125
219.421875,0.734375
220.125000,0.703125
220.828125,0.703125
221.562500,0.734375
222.281250,0.718750
223.015625,0.734375
223.703125,0.687500
224.421875,0.718750
225.140625,0.718750
225.859375,0.718750
226.578125,0.718750
227.250000,0.671875
227.968750,0.718750
228.703125,0.734375
229.406250,0.703125
230.125000,0.718750
230.812500,0.687500
231.515625,0.703125
232.234375,0.718750
232.937500,0.703125
233.656250,0.718750
234.359375,0.703125
235.062500,0.703125
235.781250,0.718750
236.484375,0.703125
237.187500,0.703125
237.890625,0.703125
238.609375,0.718750
239.296875,0.687500
240.000000,0.703125
240.687500,0.687500
241.343750,0.656250
242.015625,0.671875
242.718750,0.703125
243.375000,0.656250
244.046875,0.671875
244.718750,0.671875
245.406250,0.687500
246.125000,0.718750
246.843750,0.718750
247.531250,0.687500
248.250000,0.718750
248.953125,0.703125
249.671875,0.718750
250.312500,0.640625
251.062500,0.750000
251.734375,0.671875
252.406250,0.671875
253.093750,0.687500
253.796875,0.703125
254.468750,0.671875
255.140625,0.671875
255.828125,0.687500
256.531250,0.703125
257.250000,0.718750
257.968750,0.718750
258.656250,0.687500
259.359375,0.703125
260.078125,0.718750
260.765625,0.687500
261.468750,0.703125
262.140625,0.671875
262.812500,0.671875
263.500000,0.687500
264.187500,0.687500
264.843750,0.656250
265.531250,0.687500
266.218750,0.687500
266.906250,0.687500
267.625000,0.718750
268.312500,0.687500
268.984375,0.671875
269.656250,0.671875
270.359375,0.703125
271.046875,0.687500
271.750000,0.703125
272.437500,0.687500
273.125000,0.687500
273.828125,0.703125
274.531250,0.703125
275.234375,0.703125
275.937500,0.703125
276.640625,0.703125
277.359375,0.718750
278.093750,0.734375
278.843750,0.750000
279.546875,0.703125
280.265625,0.718750
280.906250,0.640625
281.609375,0.703125
282.296875,0.687500
282.984375,0.687500
283.656250,0.671875
284.343750,0.687500
285.046875,0.703125
285.750000,0.703125
286.453125,0.703125
287.156250,0.703125
287.843750,0.687500
288.531250,0.687500
289.234375,0.703125
289.937500,0.703125
290.625000,0.687500
291.312500,0.687500
292.000000,0.687500
292.718750,0.718750
293.437500,0.718750
294.125000,0.687500
294.812500,0.687500
295.484375,0.671875
296.171875,0.687500
296.859375,0.687500
297.546875,0.687500
298.218750,0.671875
298.890625,0.671875
299.578125,0.687500
300.265625,0.687500
300.968750,0.703125
301.640625,0.671875
302.312500,0.671875
303.000000,0.687500
303.718750,0.718750
304.406250,0.687500
305.078125,0.671875
305.750000,0.671875
314.625000,0.703125
315.328125,0.703125
316.000000,0.671875
316.703125,0.703125
317.421875,0.718750
318.140625,0.718750
318.859375,0.718750
319.562500,0.703125
320.234375,0.671875
320.968750,0.734375
321.687500,0.718750
322.406250,0.718750
323.078125,0.671875
323.812500,0.734375
324.500000,0.687500
325.218750,0.718750
325.953125,0.734375
326.640625,0.687500
327.343750,0.703125
328.031250,0.687500
328.734375,0.703125
329.453125,0.718750
330.140625,0.687500
330.906250,0.765625
331.500000,0.593750
332.218750,0.718750
332.953125,0.734375
333.656250,0.703125
334.359375,0.703125
335.046875,0.687500
335.750000,0.703125
336.453125,0.703125
337.171875,0.718750
337.875000,0.703125
338.546875,0.671875
339.234375,0.687500
339.921875,0.687500
340.625000,0.703125
341.296875,0.671875
342.046875,0.750000
342.765625,0.718750
343.500000,0.734375
344.265625,0.765625
345.000000,0.734375
345.718750,0.718750
346.453125,0.734375
347.187500,0.734375
347.906250,0.718750
348.593750,0.687500
349.281250,0.687500
349.984375,0.703125
350.687500,0.703125
351.390625,0.703125
352.062500,0.671875
352.750000,0.687500
353.453125,0.703125
354.187500,0.734375
354.890625,0.703125
355.609375,0.718750
361.906250,0.703125
362.593750,0.687500
363.296875,0.703125
364.015625,0.718750
379.843750,0.718750
380.531250,0.687500
381.250000,0.718750
381.968750,0.718750
382.671875,0.703125
383.375000,0.703125
384.062500,0.687500
384.781250,0.718750
385.500000,0.718750
386.218750,0.718750
386.937500,0.718750
387.640625,0.703125
388.359375,0.718750
389.109375,0.750000
389.796875,0.687500
390.515625,0.718750
391.187500,0.671875
391.890625,0.703125
392.593750,0.703125
393.296875,0.703125
394.000000,0.703125
394.718750,0.718750
395.421875,0.703125
396.140625,0.718750
396.875000,0.734375
397.593750,0.718750
398.312500,0.718750
399.000000,0.687500
399.703125,0.703125
400.437500,0.734375
401.156250,0.718750
401.859375,0.703125
402.578125,0.718750
403.296875,0.718750
404.046875,0.750000
404.796875,0.750000
405.531250,0.734375
406.250000,0.718750
406.968750,0.718750
407.687500,0.718750
408.406250,0.718750
