1677860649.000000, 1677860649.000000, 1677860649.000000
32.000000, 32.000000, 32.000000
-18,22,55
-18,22,55
-18,22,55
-18,22,55
-18,23,56
-18,22,55
-18,22,55
-19,22,55
-18,22,56
-18,22,56
-18,22,56
-18,22,55
-19,22,55
-18,22,55
-18,22,55
-18,22,55
-18,22,55
-18,22,55
-18,22,56
-18,22,55
-18,22,55
-18,22,55
-17,22,56
-18,22,56
-19,22,56
-18,22,55
-18,22,55
-19,22,56
-18,22,55
-18,22,55
-18,22,55
-18,22,55
-18,22,55
-18,23,56
-18,23,56
-17,22,55
-18,22,56
-18,22,55
-18,22,56
-18,22,56
-18,22,56
-17,22,55
-18,22,55
-18,22,55
-18,22,56
-18,22,55
-18,22,55
-18,22,55
-18,22,56
-18,22,56
-18,22,56
-18,22,55
-18,22,55
-18,22,56
-18,22,56
-18,22,55
-18,22,55
-18,22,56
-18,22,56
-18,22,56
-19,22,55
-17,22,55
-18,23,56
-17,22,57
-18,22,56
-18,22,55
-18,22,55
-18,22,56
-18,22,56
-18,22,55
-18,22,55
-18,22,56
-18,22,56
-18,22,55
-18,22,55
-18,22,55
-18,22,55
-18,22,56
-18,22,55
-18,22,56
-18,22,55
-18,22,55
-18,22,56
-17,22,56
-18,22,56
-18,22,56
-18,22,55
-18,23,55
-18,22,55
-17,22,56
-18,22,56
-18,22,55
-18,22,56
-17,22,56
-18,22,55
-18,22,55
-17,22,55
-19,22,55
-18,22,55
-16,22,56
-17,22,55
-17,22,54
-19,22,56
-18,22,56
-17,22,55
-18,22,55
-18,22,56
-18,22,56
-18,22,56
-18,22,55
-18,22,55
-19,22,56
-19,22,56
-17,22,56
-17,22,56
-17,22,56
-18,22,55
-18,22,55
-18,22,55
-18,22,55
-17,22,56
-18,22,55
-18,22,56
-18,22,56
-18,22,56
-18,22,55
-18,22,55
-18,22,55
-18,22,55
-18,22,56
-18,22,56
-19,22,55
-18,22,55
-18,22,56
-18,22,56
-18,22,56
-18,22,55
-18,22,55
-18,22,56
-18,22,56
-18,22,55
-18,22,55
-18,22,55
-18,22,55
-18,22,55
-19,22,56
-18,23,56
-18,22,55
-18,22,55
-18,23,55
-18,22,55
-18,22,55
-18,22,56
-18,22,55
-18,22,56
-18,22,56
-18,22,56
-19,22,56
-19,23,55
-19,23,55
-18,22,55
-18,22,55
-18,22,55
-18,22,56
-19,22,55
-18,22,56
-18,22,56
-18,22,55
-18,22,55
-18,22,55
-18,22,56
-18,22,56
-18,22,56
-18,22,55
-18,22,55
-18,22,56
-18,22,56
-18,22,55
-18,22,55
-18,22,55
-18,22,56
-18,22,55
-18,22,55
-18,22,55
-18,22,56
-19,22,56
-18,22,55
-19,22,55
-18,22,55
-18,22,56
-18,22,56
-18,22,56
-18,22,55
-18,22,55
