1676917415.000000, 1676917415.000000, 1676917415.000000
32.000000, 32.000000, 32.000000
-2,-2,63
-2,-2,63
-2,-1,63
-2,-1,63
-2,-2,63
-2,-1,63
-2,-1,63
-3,-2,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,62
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-2,63
-2,-1,63
-2,-1,63
-2,-1,63
-1,-1,63
-2,-2,63
-3,-1,63
-2,-1,63
-3,-1,62
-1,-2,63
-1,-1,63
-1,-1,63
-1,-1,63
-2,-1,63
-1,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-1,-1,63
-1,-1,63
-2,-1,62
-1,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-1,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-1,-1,63
-1,-1,63
-1,-1,63
-2,-1,63
-2,-1,63
-1,-1,63
-1,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-1,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-1,-1,63
-1,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-3,-1,63
-3,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-3,-1,63
-2,-1,63
-2,-1,63
-3,-1,62
-2,-1,63
-2,-1,63
-2,-1,63
-3,-1,63
-2,-1,63
-1,0,63
-4,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-3,0,63
-3,-1,63
-2,-1,63
-3,-1,63
-3,-1,63
-2,-1,63
-3,-1,63
-3,0,63
-3,-1,63
-3,-1,63
-2,-1,63
-3,-1,63
-3,-1,63
-3,-1,63
-3,-1,63
-3,-1,63
-3,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-3,-1,63
-3,-1,63
-2,0,63
-3,0,63
-3,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-3,-1,63
-3,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-3,0,63
-2,-1,63
-1,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-1,-1,63
-1,0,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,0,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,0,63
-2,0,63
-2,-1,62
-2,-1,63
-3,-1,63
-2,-1,63
-2,0,63
-2,-1,63
-2,-1,63
-2,-1,62
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,0,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,-1,63
-2,0,63
-2,-1,63
-2,0,63
-2,-1,63
-2,-1,63
