1663883036.000000, 1663883036.000000, 1663883036.000000
32.000000, 32.000000, 32.000000
-34,2,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-35,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,2,53
-34,3,53
-34,3,53
-34,3,53
-34,3,54
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-35,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,2,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,54
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,2,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,2,53
-34,2,53
-34,2,53
-34,3,53
-34,3,53
-34,3,53
-34,2,53
-34,3,53
-34,2,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,2,53
-34,2,53
-34,3,53
-34,2,53
-34,3,53
-34,2,53
-34,3,53
-34,3,53
-34,2,53
-34,2,53
-34,3,53
-34,3,53
-34,2,53
-34,2,53
-34,2,53
-34,3,53
-34,3,53
-34,2,53
-34,2,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-35,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,54
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-34,3,53
-35,3,53
-35,3,53
-34,3,53
-34,3,54
-33,3,54
-34,2,54
-35,2,53
-35,3,52
-35,3,53
-34,3,54
-34,3,53
-35,3,53
-35,2,53
-34,2,53
-34,2,53
-34,2,53
-34,2,53
-34,3,53
-34,3,53
-35,2,53
-34,2,53
-34,3,53
-35,3,53
-35,2,53
-34,3,53
-34,2,53
-35,3,53
-35,3,53
-34,3,53
-34,2,53
-34,2,53
-34,2,53
-34,3,53
-35,3,53
-35,2,53
-34,2,53
-34,2,53
-34,3,53
-34,3,53
-34,3,53
-35,3,53
-34,2,53
-35,2,53
-34,3,53
-34,2,54
-34,2,54
-34,3,53
-35,3,53
-35,3,53
-34,3,53
-34,2,52
-34,2,54
-34,3,54
-34,3,53
-34,3,53
-34,3,53
-34,2,53
-34,3,53
-34,3,54
-34,3,53
-34,3,54
-34,3,54
-33,3,54
-34,3,52
-35,2,51
-33,2,55
-33,2,55
-34,2,53
-34,2,54
-34,3,54
-33,2,53
-33,2,53
-33,2,54
-34,2,54
-33,2,54
-34,3,53
-33,2,54
-34,2,53
-34,3,53
-33,2,54
-33,2,54
-33,2,54
-33,2,54
-34,2,55
-35,1,50
-34,1,53
-34,2,55
-34,2,53
-35,2,52
-35,2,52
-35,2,53
-36,2,52
-37,3,50
-33,2,55
-31,2,56
-33,2,54
-34,2,53
-35,3,52
-35,3,53
-34,3,53
-34,3,53
-34,2,53
-34,2,53
-34,2,53
-34,3,53
-34,3,53
-35,3,53
-34,3,53
-34,2,53
-34,3,53
-34,3,53
-34,3,53
-34,2,53
-34,3,53
-35,3,53
-35,3,53
-35,3,53
-35,3,53
-35,3,53
-35,3,52
-35,3,53
-35,3,52
-35,3,53
-35,2,53
-35,3,53
-36,3,52
-36,3,51
-35,3,53
-35,3,53
-36,3,52
-37,3,50
-35,3,53
-34,3,54
-36,3,51
-37,3,52
-37,3,52
-36,3,52
-34,3,53
-35,3,53
-35,3,52
-35,3,53
-36,3,52
-36,3,52
-36,3,52
-35,3,52
-35,2,53
-36,3,52
-36,3,52
-36,3,53
-35,3,54
-35,2,53
-36,3,52
-36,3,52
-36,3,52
-36,3,52
-34,2,53
-35,2,53
-35,3,52
-35,2,54
-34,4,53
-36,1,52
-34,1,54
-37,3,52
-38,3,50
-38,3,51
-38,3,52
-37,3,50
-34,2,53
-34,3,54
-34,2,54
-35,2,53
-36,3,52
-36,3,52
-36,3,52
-35,3,53
-35,3,52
-36,3,52
-36,3,52
-36,3,52
-36,3,52
-35,3,52
-35,2,52
-35,3,52
-35,3,52
-35,3,53
-35,2,52
-35,2,52
-35,2,53
-35,2,52
-35,3,52
-35,3,52
-35,2,53
-35,2,53
-35,3,53
-36,3,52
-36,2,52
-35,2,53
-35,2,52
-36,2,52
-35,3,52
-36,3,52
-35,2,53
-35,2,52
-35,3,52
-35,3,52
-35,3,52
-35,2,53
-35,3,53
-35,2,53
-35,3,52
-35,3,52
-36,3,52
-34,3,54
-35,3,52
-35,3,52
-36,2,52
-36,3,52
-35,2,53
-35,3,53
-35,3,52
-36,3,52
-36,3,52
-35,3,53
-35,3,53
-35,3,52
-35,3,52
-35,2,52
-35,3,53
-35,3,52
-35,3,52
-36,3,52
-35,3,52
-35,3,52
-36,3,53
-36,3,52
-36,3,52
-35,3,52
-35,3,53
-35,3,52
-36,3,52
-35,3,52
-35,2,53
-35,3,53
-36,3,52
-36,3,52
-36,3,52
-36,3,52
-36,2,52
-36,3,52
-36,3,52
