0	0.021369375	0.04273875	0.064108125	0.0854775	0.106846875	0.12821625	0.149585625	0.170955	0.192324375	0.21369375	0.235063125	0.2564325	0.277801875	0.29917125	0.320540625	0.34191	0.34191	0.34191	0.34191	0.34191	0.34191	0.34191	0.34191	0.34191	0.34191	0.34191	0.34191	0.34191	0.34191	0.34191	0.34191	0.509663	0.509663	0.509663	0.509663	0.509663	0.509663	0.509663	0.509663	0.509663	0.509663	0.509663	0.509663	0.509663	0.509663	0.509663	0.509663	0.554483	0.554483	0.554483	0.554483	0.554483	0.554483	0.554483	0.554483	0.554483	0.554483	0.554483	0.554483	0.554483	0.554483	0.554483	0.554483	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266
0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.577533	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.591619	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.601863	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.608266	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913
0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.614669	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.61723	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.621072	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316
0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.624913	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877
0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877
0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158
0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877
0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.635158	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877
0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.633877	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316
0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.632597	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.631316	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.630036	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.628755	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474	0.627474
